"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"fig|6666666.77655.peg.202",155.091546677427,-0.758041735374001,0.278079361724988,-2.72599063329152,0.00641088176095085,0.0366942478874516
"fig|6666666.77655.peg.2020",94.4461049445625,-0.0507294839123166,0.334529906424088,-0.15164409201731,0.879467655136668,0.96013145480935
"fig|6666666.77655.peg.2021",77.692972458266,-0.444827443950528,0.329884381696416,-1.34843438680856,0.177518710265062,0.411311836076257
"fig|6666666.77655.peg.2022",105.161801205447,-0.672152927303429,0.30181122604606,-2.22706403638164,0.0259429943420269,0.108038350191797
"fig|6666666.77655.peg.2023",3109.47268474196,-2.68872314165008,0.462814362594902,-5.80950670280624,6.26571857173528e-09,1.72617103948795e-07
"fig|6666666.77655.peg.2024",859.330576844246,-1.27767452698945,0.208842085633979,-6.11789775566946,9.48178679714389e-10,3.0475435256974e-08
"fig|6666666.77655.peg.2025",236.688847609557,-2.15570465667115,0.260814175570074,-8.26528946120099,1.39356184774656e-16,1.16455318410021e-14
"fig|6666666.77655.peg.2026",217.539452614823,-1.00964466611139,0.268842231823369,-3.755528509281,0.000172976068413046,0.0018453234191979
"fig|6666666.77655.peg.2027",1489.30695106568,-1.49309681842755,0.210067377440427,-7.10770437856765,1.17988941847729e-12,6.29358036621823e-11
"fig|6666666.77655.peg.2028",94.0440642669765,0.318659391582782,0.314927691895623,1.01184938569453,0.311610072797829,0.576536127309342
"fig|6666666.77655.peg.2029",108.233460344921,-0.413818720589016,0.303698250801091,-1.36259830110134,0.173009144568093,0.406498524303851
"fig|6666666.77655.peg.203",1384.58051583594,1.62197535611682,0.198532483275521,8.16982354401856,3.08840844263927e-16,2.49762579538601e-14
"fig|6666666.77655.peg.2030",87.9947551445958,0.330375355418683,0.323832827552825,1.02020341148024,0.307632000030558,0.575908675799418
"fig|6666666.77655.peg.2031",3.64882086600578,0.779917431780819,0.675741183070799,1.15416590156102,0.248432159282103,0.503033098212346
"fig|6666666.77655.peg.2032",4.12919522122503,0.920811662096665,0.676870297504939,1.36039602489714,0.173704635727529,0.407369056846507
"fig|6666666.77655.peg.2033",12.3430146623542,1.92821436993681,0.610968968920089,3.15599395063386,0.001599521778813,0.0117421330429427
"fig|6666666.77655.peg.2034",232.517878293865,0.308295666763686,0.241019979676929,1.27912908787452,0.200851601976186,0.439384787220155
"fig|6666666.77655.peg.2035",130.636734713915,-0.108699970688089,0.288392347857753,-0.376916972643478,0.706235307752611,0.873684338454589
"fig|6666666.77655.peg.2036",57.6969464491617,0.492064245088442,0.371598171716079,1.32418370848285,0.185442040117966,0.421107966101215
"fig|6666666.77655.peg.2037",167.106947807435,-0.260718288897679,0.283930922214639,-0.918245490361167,0.358490357797347,0.621962164012422
"fig|6666666.77655.peg.2038",24.4272838368188,-0.0958775142358202,0.491130218343765,-0.195218112538763,0.84522220009076,0.946250126115299
"fig|6666666.77655.peg.2039",30.2961504248969,-0.329275541937767,0.451503268736605,-0.729287171849596,0.465826017593884,0.72121435646094
"fig|6666666.77655.peg.204",56.4072180082216,0.399899634510279,0.367316220924998,1.08870671026514,0.276283241751396,0.539440877780957
"fig|6666666.77655.peg.2040",204.679640947332,-0.0105375418601509,0.283310319376961,-0.0371943453500895,0.970330047251342,0.992499970811552
"fig|6666666.77655.peg.2041",12.1096551197242,-0.0888876346632616,0.598433722855101,-0.148533799598028,0.881921513565819,0.960885913483287
"fig|6666666.77655.peg.2042",20.4433547181582,0.799361207095456,0.5129113138339,1.55847840656975,0.119119882874953,0.316014334780431
"fig|6666666.77655.peg.2043",1.97736528035659,-0.141258093710718,0.642177144664611,-0.219967488541643,0.825896474962297,NA
"fig|6666666.77655.peg.2044",30.031956803981,-0.54085756826309,0.461306617895895,-1.17244701740903,0.241017632063462,0.495271478346804
"fig|6666666.77655.peg.2045",23.5439893472152,-0.0402091030290563,0.50152254867067,-0.0801740682161432,0.936098814320426,0.981924572176279
"fig|6666666.77655.peg.2046",14.4269994964575,1.35801390131641,0.593518325915586,2.28807408637549,0.0221332070413887,0.0956297980874448
"fig|6666666.77655.peg.2047",9.51843727388199,0.886389197566335,0.640373122893695,1.38417614024922,0.16630452730619,0.39518999995888
"fig|6666666.77655.peg.2048",4.0098233579378,0.794167191464761,0.67652477080712,1.17389225898896,0.240438183470222,0.494486075438758
"fig|6666666.77655.peg.2049",16.3267476939433,0.662694616003229,0.55659533480855,1.19062193762579,0.233802035513007,0.485216641582043
"fig|6666666.77655.peg.205",147.090179503248,-0.448569840375861,0.276285192538081,-1.62357539416099,0.104466460433444,0.287483442707622
"fig|6666666.77655.peg.2052",30.5282438711324,-0.372464915866617,0.456034808372165,-0.816746680360093,0.41407320867817,0.679098212826863
"fig|6666666.77655.peg.2053",148.580933768936,-0.279513899776033,0.271560166766468,-1.02928902682699,0.303343878160421,0.571665840988957
"fig|6666666.77655.peg.2054",705.691767695829,-0.121646275740121,0.196660348858565,-0.618560256026024,0.536206091042839,0.770165003593035
"fig|6666666.77655.peg.2055",64.5291229786343,-0.308023505969407,0.354920754716518,-0.867865578093429,0.385467924795988,0.654277648925891
"fig|6666666.77655.peg.2056",942.991200081903,-1.07288893529532,0.199573668640754,-5.37590425932689,7.61992764821562e-08,1.75258335908959e-06
"fig|6666666.77655.peg.2057",163.550889709513,-0.255122258392105,0.262243105994229,-0.972846387800635,0.330629653785022,0.597181946714013
"fig|6666666.77655.peg.2058",465.477265238825,0.678493248329288,0.209502964785821,3.23858542538013,0.00120124041715983,0.00926621115322366
"fig|6666666.77655.peg.2059",44.8407221517725,0.220706148982297,0.394842216108649,0.558973027650026,0.576180128230734,0.797054671526621
"fig|6666666.77655.peg.206",331.137551252639,-0.346797410097417,0.227344312726172,-1.52542813118497,0.127152346623866,0.330675241686756
"fig|6666666.77655.peg.2060",146.241797666476,-0.0801589384883545,0.273665269243142,-0.292908700874045,0.769591938063406,0.90897000101511
"fig|6666666.77655.peg.2061",98.2345582208292,0.259873571906201,0.316453620072124,0.821205874803936,0.411529010774774,0.67875212500813
"fig|6666666.77655.peg.2062",101.317773766274,-0.417747938848104,0.328942578517413,-1.26997222655379,0.204094523438904,0.443383856378972
"fig|6666666.77655.peg.2063",144.616784646678,-0.200663823222783,0.282890109248522,-0.7093348853936,0.478116684799708,0.727370242553612
"fig|6666666.77655.peg.2064",67.3491177383685,-0.354835719740818,0.348398792724819,-1.01847574432063,0.30845192216645,0.575908675799418
"fig|6666666.77655.peg.2065",42.5832572706518,0.367664204920858,0.40944641416938,0.897954389628047,0.369209866138109,0.635720559346319
"fig|6666666.77655.peg.2066",23.7686187442319,0.0356649427441023,0.485884360553965,0.0734021212443225,0.941486129642139,0.984691584068771
"fig|6666666.77655.peg.2067",3.04547663225584,-0.425067961751974,0.671671111162796,-0.632851338530992,0.526830727598167,0.761660718673655
"fig|6666666.77655.peg.2068",52.5535195627706,-1.05916746884528,0.388383131923594,-2.72712015992921,0.00638897685247021,0.0366942478874516
"fig|6666666.77655.peg.2069",25.8692858709329,-1.09601399964197,0.486145123876692,-2.25449962534227,0.0241647542130619,0.102785288756195
"fig|6666666.77655.peg.207",51.3922340048501,2.24082688125147,0.40699377100394,5.50580141736315,3.67492599108082e-08,9.12182124716794e-07
"fig|6666666.77655.peg.2070",481.916311288058,0.382370284782678,0.222204896440792,1.72080044547787,0.0852870415693685,0.248911074754839
"fig|6666666.77655.peg.2071",264.87585277419,-0.339453463585282,0.234330061437978,-1.44861253183739,0.147445819499074,0.36418391082185
"fig|6666666.77655.peg.2072",322.378945869811,-0.863027823910275,0.226918323934556,-3.80325312185531,0.000142808305633201,0.00158416116027626
"fig|6666666.77655.peg.2073",148.845247749552,0.256721658659014,0.282647929164986,0.908273623010208,0.363733674802063,0.628449567697293
"fig|6666666.77655.peg.2074",3865.50590030876,1.95983039822937,0.185040143864842,10.5913795638901,3.2674050263082e-26,6.82615366746222e-24
"fig|6666666.77655.peg.2075",28.3394845548605,0.533453584351776,0.466744006248605,1.14292540923951,0.253069561815344,0.509594691944633
"fig|6666666.77655.peg.2076",93.5598049320244,-0.139370316368923,0.323457402781506,-0.430876879522422,0.66655789549744,0.853452831466845
"fig|6666666.77655.peg.2077",201.593295997353,-0.363972441622885,0.249144218585921,-1.46089057851191,0.144045472585253,0.358611717747
"fig|6666666.77655.peg.2078",392.431160241356,0.40920435305611,0.234306979631022,1.74644542685203,0.0807335821711948,0.237836769098925
"fig|6666666.77655.peg.2079",153.806665523632,0.322835583907418,0.268427305300757,1.2026927869566,0.229095226209072,0.477821740520917
"fig|6666666.77655.peg.208",5.95513515281765,2.1942844231753,0.676478656646665,3.24368611132902,0.00117993697366464,0.0091866521521033
"fig|6666666.77655.peg.2080",24.8374546734723,1.61754971730137,0.496758052299592,3.25621237504538,0.00112909262716424,0.00890136860471931
"fig|6666666.77655.peg.2081",15.0220978866495,1.98039732081742,0.59428686792546,3.33239286900382,0.000861026134499126,0.0071953083972977
"fig|6666666.77655.peg.2082",16.288285453908,2.15173280847742,0.585577489002961,3.67454837128573,0.00023827050263271,0.0023610440715423
"fig|6666666.77655.peg.2083",13.6137793767612,1.93588896484544,0.597286076105197,3.24114196243958,0.00119051880248875,0.0092403425320102
"fig|6666666.77655.peg.2084",110.369476869239,1.05754296142686,0.309606390958049,3.41576592832723,0.000636028930991064,0.00549836044825723
"fig|6666666.77655.peg.2085",19.6450105261067,-1.0365815062656,0.536881985618612,-1.93074369048017,0.0535147570043621,0.179120822176149
"fig|6666666.77655.peg.2086",26.259213420491,-2.15073837646248,0.508087976060577,-4.23300388475648,2.30590520395683e-05,0.000307494912038286
"fig|6666666.77655.peg.2087",158.426877626675,-0.542800457249794,0.265035420161197,-2.04802987057223,0.0405570726258823,0.147571235229444
"fig|6666666.77655.peg.2088",122.424824346403,-0.508901995920433,0.289960481268358,-1.7550736351877,0.0792467133295794,0.234559044058153
"fig|6666666.77655.peg.2089",411.729828779188,-0.290205995393149,0.214791414423722,-1.35110612391916,0.176661440057392,0.410364496118105
"fig|6666666.77655.peg.209",27.5670215733028,2.93050762466883,0.522615973256316,5.60738242730971,2.05409456999478e-08,5.47831392231586e-07
"fig|6666666.77655.peg.2090",81.8276107663125,0.0212949528024294,0.324633157398432,0.0655969740524486,0.947698698282822,0.987892156588372
"fig|6666666.77655.peg.2091",392.462709272751,0.0132495660128616,0.220419004809792,0.0601108149648674,0.952067376444242,0.988190630622047
"fig|6666666.77655.peg.2092",433.639352940298,0.192177914855447,0.214736543013501,0.894947418629928,0.370815196744702,0.636735409752717
"fig|6666666.77655.peg.2093",283.989752836242,0.377017011474378,0.239082426641654,1.57693318062003,0.114810900802194,0.309495621839892
"fig|6666666.77655.peg.2094",2017.45849313768,0.112108470258883,0.191922396299293,0.584134381503113,0.559129904812667,0.787493635598515
"fig|6666666.77655.peg.2095",153.549712121417,0.522922224389198,0.27452710887779,1.904810881981,0.056804658833793,0.186600547935703
"fig|6666666.77655.peg.2096",298.579382900051,0.471308657550235,0.239406433508838,1.9686549381424,0.0489927292127642,0.168948536875139
"fig|6666666.77655.peg.2097",661.693581218373,-0.302564178292088,0.213486261880438,-1.41725362384928,0.15640878884371,0.379223243357042
"fig|6666666.77655.peg.2098",95.5247503589962,0.0925709835631288,0.322371101426581,0.287156581819762,0.773992429550414,0.911413349404832
"fig|6666666.77655.peg.2099",87.4985627505725,-0.0523023535741411,0.335599583479064,-0.155847492514555,0.87615323434745,0.959338853264981
"fig|6666666.77655.peg.21",91.3031525692891,-0.119989167577211,0.314703649719937,-0.381276695341768,0.702997944399947,0.871189246965234
"fig|6666666.77655.peg.210",17.3366500344406,1.45272276574935,0.555527406905238,2.61503347574202,0.00892187106919745,0.0476911103848145
"fig|6666666.77655.peg.2100",202.42019706485,-0.305854707854888,0.261979861972699,-1.16747411633785,0.243018955239258,0.497035705464034
"fig|6666666.77655.peg.2101",250.445463127849,-0.765501968479259,0.237010064566104,-3.22982895211926,0.00123864298300706,0.0094695759005684
"fig|6666666.77655.peg.2102",315.180069642405,-0.330807179972154,0.229486411578157,-1.44151097094256,0.149440380159185,0.367661465219898
"fig|6666666.77655.peg.2103",148.072578577081,-0.735413084049559,0.281530360394659,-2.61219814097006,0.00899620980047309,0.0477381051139321
"fig|6666666.77655.peg.2104",41.9500088473708,0.896672409975134,0.421490164054542,2.12738632225615,0.0333879976623657,0.12818332333775
"fig|6666666.77655.peg.2105",59.6284439077566,0.218053393899927,0.357721846701542,0.60956129996124,0.542152454230575,0.773793255895563
"fig|6666666.77655.peg.2106",68.8552617073083,-0.37949698733658,0.346339500310795,-1.09573694884941,0.273193908085708,0.53549423578645
"fig|6666666.77655.peg.2107",369.950851177958,-0.239167192101418,0.238796283717977,-1.00155324185815,0.316559413516095,0.583111278240155
"fig|6666666.77655.peg.2108",112.106322346729,-0.104313210485727,0.295838673417799,-0.352601670635573,0.724387084956397,0.883287170226501
"fig|6666666.77655.peg.2109",1306.81655296652,-0.955133868512852,0.257535874144875,-3.70874105087025,0.000208292309412887,0.00210560007942785
"fig|6666666.77655.peg.211",11.7255948056714,1.78670903518459,0.620875288950424,2.87772611824346,0.00400552730489644,0.0252943500085022
"fig|6666666.77655.peg.2110",277.678750735145,-0.341921970626887,0.237529754734671,-1.43949111137182,0.150011426562932,0.368547759644551
"fig|6666666.77655.peg.2111",472.809809338088,-1.00147075090773,0.220422760605717,-4.54340898442477,5.53517104651487e-06,8.61905205814458e-05
"fig|6666666.77655.peg.2112",93.6995719725331,-0.146024618398918,0.320818189066155,-0.455163152762535,0.648991867117208,0.846472836451435
"fig|6666666.77655.peg.2113",416.26286473482,-1.02554138075461,0.218869199775314,-4.68563590403493,2.79092029551874e-06,4.85891470893436e-05
"fig|6666666.77655.peg.2114",528.150474110231,-0.791814626732189,0.21016888228141,-3.76751600016587,0.000164879976237131,0.00177435832636838
"fig|6666666.77655.peg.2115",30.7016986756929,0.333106427582093,0.44754877123156,0.74429078794129,0.456700573154623,0.715919609477004
"fig|6666666.77655.peg.2116",127.895829748311,-0.305518676321253,0.282692196647012,-1.08074676253885,0.279809775685135,0.542401401281573
"fig|6666666.77655.peg.2117",412.171365544723,-0.533826077963512,0.213752169185181,-2.49740659942047,0.0125105417228371,0.061109366479671
"fig|6666666.77655.peg.2118",63.9587209202328,0.0503195639075942,0.352347477500725,0.142812329080717,0.886438399696487,0.963703845637074
"fig|6666666.77655.peg.2119",112.067465004909,-0.263333345667493,0.322371092798966,-0.816864016500729,0.414006143431859,0.679098212826863
"fig|6666666.77655.peg.212",41.439933936886,-0.514930490080729,0.408076398402534,-1.26184825218143,0.207003395581989,0.445607979136391
"fig|6666666.77655.peg.2120",222.832986594223,0.697931961154609,0.256540515533181,2.72055257901101,0.00651729064176219,0.0370331230265966
"fig|6666666.77655.peg.2121",73.7784082822189,1.02509674886236,0.338131805558445,3.0316484045899,0.00243222326772705,0.0164799560329506
"fig|6666666.77655.peg.2122",403.16514908145,0.3149404870513,0.256088768004492,1.22980984096021,0.218768322194011,0.461271811388045
"fig|6666666.77655.peg.2123",56.7756256464954,-0.601918858575666,0.370975315514211,-1.62253075448253,0.104689753560696,0.287782030895465
"fig|6666666.77655.peg.2124",1229.42097068729,2.14610192655099,0.204791100316948,10.4794687036182,1.07345079982914e-25,1.92224368226547e-23
"fig|6666666.77655.peg.2125",291.049349794136,0.192960270810173,0.22981557573963,0.839630952728754,0.401115338828924,0.67174091813234
"fig|6666666.77655.peg.2126",59.7180487657071,-0.307191185571578,0.367066346064997,-0.836881912124907,0.402658948490777,0.673426273426536
"fig|6666666.77655.peg.2127",219.242264481059,-0.287546751270316,0.244888986744091,-1.17419225377743,0.240318028041789,0.494486075438758
"fig|6666666.77655.peg.2128",194.298486716483,-1.1709656658802,0.31952018786328,-3.66476269844098,0.000247568017586543,0.00243393341211554
"fig|6666666.77655.peg.2129",16.5242701765759,-0.210262741481178,0.546722410817938,-0.38458774932348,0.700542871939485,0.870560721705309
"fig|6666666.77655.peg.213",80.1642445118421,-1.6268045485466,0.350259804363943,-4.64456534343357,3.40793176524749e-06,5.69578995698363e-05
"fig|6666666.77655.peg.2130",391.599835147167,-0.829187804058687,0.221589297930606,-3.74200293878074,0.000182559379915014,0.00190698485602892
"fig|6666666.77655.peg.2131",10.539865784645,0.270310688773246,0.610710549800798,0.442616700925531,0.658043002715779,0.846472836451435
"fig|6666666.77655.peg.2132",158.74800537364,-0.0320804198939683,0.272485918568075,-0.11773239535662,0.906279697494872,0.9674472677798
"fig|6666666.77655.peg.2133",239.905489305793,0.122271197256846,0.292653326142941,0.417802178667621,0.676091757854777,0.857844809024805
"fig|6666666.77655.peg.2134",56.5284147468348,-0.0198025100215298,0.365062562286793,-0.0542441544744678,0.956740642263624,0.988951244603904
"fig|6666666.77655.peg.2135",41.2441391554619,0.0868957869600771,0.405528809299505,0.214277715830295,0.830330494652512,0.940216147287194
"fig|6666666.77655.peg.2136",220.835910692476,-0.600512220773679,0.253041397740042,-2.37317777303224,0.0176357734819413,0.0803870620349579
"fig|6666666.77655.peg.2137",16.4558528267112,0.312343080152663,0.547507042481261,0.570482306012262,0.568350619676353,0.792979526469105
"fig|6666666.77655.peg.2138",96.4973828853556,0.210411391705802,0.306466779318559,0.686571615278041,0.492352720591555,0.737352610826181
"fig|6666666.77655.peg.2139",53.987120111717,-0.144688816545845,0.370405521914814,-0.390622730994602,0.696076121093822,0.869921652832608
"fig|6666666.77655.peg.214",303.298960542093,-2.19714864986032,0.270259553351435,-8.1297723710926,4.3009731607972e-16,3.36954366066205e-14
"fig|6666666.77655.peg.2140",16.8545092713879,0.566971214203318,0.543812761774058,1.04258534197269,0.297140380936511,0.563102987648677
"fig|6666666.77655.peg.2141",1185.4861501003,-1.20281858275909,0.197596649823298,-6.08724178185569,1.1487243102595e-09,3.64538208331718e-08
"fig|6666666.77655.peg.2142",35.2783593018243,-0.700838302287048,0.480446113492797,-1.45872405375916,0.144641072903284,0.359380743080806
"fig|6666666.77655.peg.2143",87.849306419128,0.490942640527504,0.314994333561495,1.55857610191474,0.11909674296203,0.316014334780431
"fig|6666666.77655.peg.2144",647.373790287596,-1.09243423002844,0.237208513237511,-4.60537530933646,4.11722628869351e-06,6.65928148758363e-05
"fig|6666666.77655.peg.2145",85.6105350715872,-1.03526848481042,0.327667707184866,-3.15950721450354,0.00158036187691842,0.011687218954084
"fig|6666666.77655.peg.2146",21.9101237652288,0.763097133062734,0.509739996669483,1.49703209096525,0.134384908112767,0.341340389704871
"fig|6666666.77655.peg.2147",16.1135725355318,-0.205724327933876,0.547034811967951,-0.376071729683502,0.706863570669427,0.873684338454589
"fig|6666666.77655.peg.2148",1152.63558141961,0.0246781342591465,0.206288931404064,0.119628979078905,0.904777062584963,0.9674472677798
"fig|6666666.77655.peg.2149",98.2140481654964,-0.263666270196245,0.306709480732666,-0.859661297611018,0.389975774812314,0.658732638045305
"fig|6666666.77655.peg.215",25.16259486295,0.874258758533636,0.481972761957789,1.81391735703563,0.0696904500875963,0.215999619103082
"fig|6666666.77655.peg.2150",142.637942468192,-0.552863199674074,0.279068295411845,-1.98110358203954,0.0475796586785055,0.165439950495164
"fig|6666666.77655.peg.2151",239.264735961178,-0.303676300705954,0.240697078629987,-1.26165345435198,0.207073512442719,0.445607979136391
"fig|6666666.77655.peg.2152",43.2717465855733,0.192205250457071,0.404274525441991,0.475432505293115,0.634478730427485,0.83673759977996
"fig|6666666.77655.peg.2155",336.874358920423,-0.551907513282108,0.22431523099218,-2.46041033790233,0.0138778243645377,0.0658363720359982
"fig|6666666.77655.peg.2156",13.2064314930962,0.211769893455087,0.578320844663543,0.366180633828426,0.714230292107604,0.877065830210818
"fig|6666666.77655.peg.2157",107.650925344667,0.658979688415053,0.298884406193609,2.20479782403965,0.0274682848160066,0.111790568236572
"fig|6666666.77655.peg.2158",32.0518334166362,0.11620576074555,0.453300115751992,0.256355021116138,0.79767671553663,0.926250822533734
"fig|6666666.77655.peg.2159",130.857003247106,0.231463319671718,0.28521524627253,0.81153908389087,0.417056157560758,0.681819212672522
"fig|6666666.77655.peg.216",27.53301737121,0.317376738267359,0.471728997696131,0.672794633820244,0.501077952143073,0.742896941557005
"fig|6666666.77655.peg.2160",587.918293001701,-0.13954042882353,0.202264146605958,-0.689892060283804,0.490262069203967,0.73598024400859
"fig|6666666.77655.peg.2161",137.070359193254,-0.17487905474395,0.276182780804275,-0.633200427031268,0.526602766901129,0.761660718673655
"fig|6666666.77655.peg.2162",913.227137580303,0.394736478857116,0.210859456777844,1.87203592804946,0.0612016331066724,0.197756781775394
"fig|6666666.77655.peg.2163",75.872418396497,0.301162610802129,0.331148309167797,0.909449338753912,0.363112988114133,0.627809835311815
"fig|6666666.77655.peg.2164",3.95500406103451,0.221287095673293,0.676664839267482,0.327026147705333,0.743648108576197,0.895449475600636
"fig|6666666.77655.peg.2165",33.4407240941881,0.780666093319208,0.455847292555245,1.71256055716202,0.086793414868827,0.251841540597395
"fig|6666666.77655.peg.2166",523.057986210191,-0.168886518716477,0.215360973041665,-0.784202060063142,0.432921556558626,0.697515644146834
"fig|6666666.77655.peg.2167",37.8238591591572,0.321229073541007,0.418614577871779,0.767362367488786,0.442866096730893,0.70562446305384
"fig|6666666.77655.peg.2168",62.5055511766182,-0.219727727662366,0.355495724180854,-0.618088243307767,0.536517171671101,0.770165003593035
"fig|6666666.77655.peg.2169",5.44429614325662,0.703613392424254,0.670534951921114,1.04933141875508,0.294025610425132,0.5601232563342
"fig|6666666.77655.peg.217",26.7679662680781,0.528847804783001,0.468886405975663,1.12788043765647,0.259370416549159,0.516215885666477
"fig|6666666.77655.peg.2170",93.0445394236773,-0.562074566335775,0.320980506666841,-1.75111745000507,0.079925680998674,0.236011404315284
"fig|6666666.77655.peg.2171",0.660229931759578,0.15985234995618,0.461595265872238,0.346304136490915,0.7291141602588,NA
"fig|6666666.77655.peg.2172",0,NA,NA,NA,NA,NA
"fig|6666666.77655.peg.2173",1.27076471440706,0.44488811436177,0.576017225845326,0.772352100597132,0.439905915280008,NA
"fig|6666666.77655.peg.2174",28340.7660559756,-2.02417246148215,0.173638260475946,-11.6574103883203,2.10342733144386e-31,7.5332747427568e-29
"fig|6666666.77655.peg.2175",2710.22137883227,-2.11377550156276,0.197444049644326,-10.7056936148265,9.57111834695384e-27,2.39947936958133e-24
"fig|6666666.77655.peg.2176",932.410842126832,-1.25021735428277,0.192894869904814,-6.48134061263375,9.09111740725264e-11,3.40170617014662e-09
"fig|6666666.77655.peg.2177",115.555144512548,-0.410441514906307,0.303404552264869,-1.3527862777352,0.176123917833928,0.410355633837973
"fig|6666666.77655.peg.2178",109.792566272555,-0.644805140088799,0.323737902121743,-1.99175053604418,0.0463984358783802,0.162459327859077
"fig|6666666.77655.peg.2179",181.934713911236,-0.360029828478118,0.266843791293423,-1.34921568432607,0.177267698401923,0.411110194166163
"fig|6666666.77655.peg.218",3.92884978560396,0.636694819126864,0.676823862018507,0.940709769345357,0.346853611206302,0.611076601050034
"fig|6666666.77655.peg.2180",50.2793736395468,-0.466136202833785,0.396922768881436,-1.17437506582804,0.240244827986942,0.494486075438758
"fig|6666666.77655.peg.2181",26.6045077055254,1.68486580883949,0.532563545630732,3.16368970926098,0.00155782786144292,0.0115546581320633
"fig|6666666.77655.peg.2182",6.11168464937281,1.22034283974248,0.666782653588382,1.83019584144105,0.0672206594213403,0.210652741461625
"fig|6666666.77655.peg.2183",0.314358357420734,0.11532999326273,0.341629060099405,0.337588357469272,0.735673417019876,NA
"fig|6666666.77655.peg.2184",15.4912380822973,0.731445693216712,0.563756093782972,1.29745061966159,0.194476185179237,0.43319594480696
"fig|6666666.77655.peg.2185",0.694051075564434,0.393730647077291,0.442120096926179,0.890551345244622,0.373169911234765,NA
"fig|6666666.77655.peg.2186",0.725055998464847,0.130769022392481,0.474422451211104,0.275638351554936,0.782825850036998,NA
"fig|6666666.77655.peg.2187",0.262355281421891,-0.0819096365486609,0.341629060099405,-0.239761911720353,0.810514835822267,NA
"fig|6666666.77655.peg.2188",515.308281071226,-0.857366135069892,0.248785079504236,-3.44621203481495,0.000568504104051601,0.00501844996076537
"fig|6666666.77655.peg.2189",67.687367883042,-0.0899704493097826,0.352419354388506,-0.255293723768075,0.798496247090074,0.926588993724394
"fig|6666666.77655.peg.219",78.2862396764326,1.01114119880324,0.334282821878317,3.02480753609083,0.0024879139157706,0.0167666671689164
"fig|6666666.77655.peg.2190",13.2543602343748,-0.756977252093995,0.582643640215793,-1.29921138727891,0.193871394642509,0.432416002107447
"fig|6666666.77655.peg.2191",5.93542035599191,0.0807421392863697,0.663577626073368,0.121677006749234,0.903154823865642,0.9674472677798
"fig|6666666.77655.peg.2192",0,NA,NA,NA,NA,NA
"fig|6666666.77655.peg.2193",76.4107147986288,-0.365930089237957,0.331284097951701,-1.10458090654054,0.269341228205803,0.531851841258459
"fig|6666666.77655.peg.2194",8.24227491136241,0.111935575415555,0.634753480985132,0.176344957166414,0.860022944694744,0.952098586590601
"fig|6666666.77655.peg.2195",53.0535502473232,0.0194140252085191,0.372693513940648,0.0520911271120507,0.958456082907832,0.989641433216613
"fig|6666666.77655.peg.2196",58.8734197706788,1.11098830194422,0.374607800627402,2.96573723260304,0.00301958360597152,0.0200267092597106
"fig|6666666.77655.peg.2197",33.9437199091709,-0.100199762620227,0.436112950713239,-0.229756448315409,0.818281028597846,0.932714085875783
"fig|6666666.77655.peg.2198",484.558925247843,-0.875532407853548,0.279256230697448,-3.13522962645055,0.00171719638979761,0.0123707222678811
"fig|6666666.77655.peg.2199",11.4237792065517,0.0764127384782801,0.598766804049258,0.127616858452283,0.898452189107603,0.9674472677798
"fig|6666666.77655.peg.22",89.5821781607317,0.228720959682819,0.324281728152564,0.705315593899924,0.480613858207727,0.730241783349559
"fig|6666666.77655.peg.220",42.7799045275808,-0.228606460726129,0.425649220039328,-0.537077128216062,0.591214338763866,0.809410353350962
"fig|6666666.77655.peg.2200",45.4480615681562,-0.771647312286937,0.414573992457192,-1.86130178526965,0.0627015712057443,0.200757137947383
"fig|6666666.77655.peg.2201",108.975016013081,-0.283536991116649,0.295639300464353,-0.959063935922272,0.337526537059377,0.601646043930912
"fig|6666666.77655.peg.2202",99.1791766855174,-0.138453929148772,0.3055154052966,-0.453181498374389,0.650418053921515,0.846472836451435
"fig|6666666.77655.peg.2203",115.372563592521,-0.0463040106714215,0.290050452548927,-0.159641228843146,0.873163699538275,0.958835477329152
"fig|6666666.77655.peg.2204",68.0543040605504,-0.430153054133064,0.390269527827327,-1.10219482552936,0.270376981086569,0.532889222943419
"fig|6666666.77655.peg.2205",34.916177848163,0.83607226112857,0.440884578745987,1.8963517923594,0.0579135419244667,0.188802665285615
"fig|6666666.77655.peg.2206",1552.08225434476,-0.340868351830571,0.190569998764097,-1.78867793483341,0.0736666985007192,0.22331609811524
"fig|6666666.77655.peg.2207",375.196455854616,-0.354170264924922,0.230415426551239,-1.53709441345136,0.124270190826333,0.325543749635964
"fig|6666666.77655.peg.2208",115.480150935269,1.29393663885112,0.300934295759635,4.29973139347542,1.71005245121442e-05,0.00023852401274552
"fig|6666666.77655.peg.2209",47.3995743051917,-0.00784059785221717,0.41209238723209,-0.0190263108350054,0.984820116195503,0.998726029154184
"fig|6666666.77655.peg.221",11.1296759145154,0.381737562134055,0.600205565165737,0.636011367253226,0.524769013043208,0.760746231065916
"fig|6666666.77655.peg.2210",61.128048234643,0.0980820810110026,0.364548696196964,0.269050697572676,0.78789066949342,0.918290055053466
"fig|6666666.77655.peg.2211",154.518272814046,0.448755539463395,0.279589880228146,1.60504929254667,0.108482957227818,0.296906958264345
"fig|6666666.77655.peg.2212",182.446796702377,0.312732257138712,0.292115967960167,1.07057570088519,0.284360254115262,0.546977990135211
